ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Parcelna številka za geolokacijo;Interna oznaka dela stavbe;Evidentiranost dela stavbe;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta dela stavbe;Leto izgradnje dela stavbe;Stavba je dokončana;Gradbena faza;Novogradnja;Prodana površina;Prodani delež dela stavbe;Prodana površina dela stavbe;Prodana uporabna površina dela stavbe;Nadstropje dela stavbe;Število zunanjih parkirnih mest;Atrij;Površina atrija;Opombe o nepremičnini;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina;Prostori dela stavbe;Pogodbena cena dela stavbe;Stopnja DDV dela stavbe
808667;2085;BABNI VRT;KRANJ;65;1;;;1;;;;;;13;1990;1;;;20;1/2;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;20;20; kmetijski prostor;;
809235;452;DOLENA;VIDEM;126;1;;;1;;;;;;13;1960;1;;;24;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;24;24; kmetijski prostor;;
813400;1725;AJDOVŠČINA;LJUBLJANA;596;563;;;1;;;;;;14;2023;1;;1;7,5;1/1;;;;;0;;;33 - klet;klet;;7,5;7,5; klet;;
809502;665;RUŠE;RUŠE;1090;1;;;1;RUŠE;DOLINŠKOVA ULICA;2;;1;2;1960;1;;;72,9;1/1;;;;;0;;;2 - stanovanje;pritličje;;72,9;51,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
809178;2511;KNEŽAK;ILIRSKA BISTRICA;233;1;;;1;KNEŽAK;KNEŽAK;201;A;;1;1990;1;;;536,5;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;536,5;265,8; bivalni prostor | garaža | klet | nedokončan prostor | odprta terasa, balkon, loža | prostor z omejeno uporabo | shramba, sušilnica, pralnica;;
809423;2257;SLAP;TOLMIN;249;1;;;1;;;;;;13;1898;1;;;98;3/224;;;;;0;;;29 - del stavbe za spravilo pridelka;pritličje;;98;98; kmetijski prostor;;
809621;1732;ŠTEPANJA VAS;LJUBLJANA;1331;8;;;1;LJUBLJANA;NUSDORFERJEVA ULICA;17;;8;2;1975;1;;;61,2;1/1;;;;;0;;;2 - stanovanje;nadstropje;;61,2;56,7; bivalni prostor | zaprta terasa, balkon, loža;;
811099;681;POBREŽJE;MARIBOR;984;5;;;1;MARIBOR;ULICA BRATOV GREIFOV;2;;5;2;1975;1;;;69,2;1/1;;;;;0;;;2 - stanovanje;nadstropje;;69,2;60,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
811166;942;GORNJI GRAD;GORNJI GRAD;101;1;;;1;GORNJI GRAD;TLAKA;16;;;1;1981;1;;;205,2;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;;;205,2;115,9; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
808765;1405;MALI VIDEM;TREBNJE;338;1;;;1;;;;;;13;1975;1;;;11;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;11;11; kmetijski prostor;;
811262;1220;ROGINSKA GORCA;ŠMARJE PRI JELŠAH;271;1;;;1;;;;;;13;1900;1;;;25,3;3/8;;;;;0;;;60 - zidanica;pritličje;;25,3;25,3; kmetijski prostor;;
812355;1779;TREBELJEVO;LJUBLJANA;206;1;;;1;MALO TREBELJEVO;MALO TREBELJEVO;76;;;1;1991;1;;;92,7;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;klet;;92,7;50,1; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
813350;1725;AJDOVŠČINA;LJUBLJANA;1516;45;;;1;;;;;;3;2022;1;;1;12,7;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12,7;12,7; garažni parkirni prostor;;
812499;2668;GOJŠKA PLANINA;KAMNIK;5;1;;;1;;;;;;13;2002;1;;;9;239/190800;;;;;0;;;27 - hlev;pritličje;;9;9; kmetijski prostor;;
811463;1373;ŽIGRSKI VRH;SEVNICA;73;1;;;1;;;;;;13;1836;1;;;30,6;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;30,6;30,6; kmetijski prostor;;
811415;1000;LEVEC;ŽALEC;1058;1;;;1;DREŠINJA VAS;DREŠINJA VAS;12;;;1;1837;1;;;106,1;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;106,1;106,1; bivalni prostor;;
809068;1484;ŠMIHEL PRI NOVEM MESTU;NOVO MESTO;121;9;;;1;NOVO MESTO;ULICA SLAVKA GRUMA;48;;10;2;1986;1;;;52,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;52,9;49,4; bivalni prostor | zaprta terasa, balkon, loža;;
811408;2116;SPODNJI BRNIK;CERKLJE NA GORENJSKEM;246;7;;;1;SPODNJI BRNIK;SPODNJI BRNIK;46;;7;2;2012;1;;;51,8;1/1;;;;;0;;;2 - stanovanje;pritličje;;51,8;41,2; bivalni prostor | odprta terasa, balkon, loža;;
811540;1959;DOMŽALE;DOMŽALE;4379;65;;;1;;;;;;10;1980;1;;;459,9;826/10000;;;;;0;;;26 - športna dvorana;nadstropje;;459,9;459,9; prostor za množično uporabo;;
812369;532;LENART V SLOVENSKIH GORICAH;LENART;713;103;;;1;LENART V SLOV. GORICAH;KRAIGHERJEVA ULICA;9;;103;2;1962;1;;;62,2;1/1;;;;;0;;;2 - stanovanje;nadstropje;;62,2;54,2; bivalni prostor | klet;;
809768;1738;DRAVLJE;LJUBLJANA;2093;3;;;1;LJUBLJANA;VODNIKOVA CESTA;259;;3;2;2005;1;;;23,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;23,9;23,9; bivalni prostor;;
790972;1911;KAMNIK;KAMNIK;302;15;;;1;KAMNIK;MAISTROVA ULICA;16;;15;6;1900;1;;;14,4;26937/1000000;;;;;0;;;9 - poslovni del stavbe;nadstropje;;14,4;14,4; poslovni prostor;;
811790;2553;GROČANA;HRPELJE-KOZINA;50;3;;;1;VRHPOLJE;VRHPOLJE;34;;;2;1800;1;;;45;1/3;;;;;0;;;2 - stanovanje;nadstropje;;45;35; bivalni prostor | klet;;
811693;1737;TABOR;LJUBLJANA;1007;226;;;1;;;;;226;4;2004;1;;;13,1;1/1;;;;;0;;;15 - garaža;;;13,1;13,1; garaža;;
808445;518;TRIJE KRALJI;BENEDIKT;471;5;;;1;SV. TRIJE KRALJI V SLOV. GOR.;SV. TRIJE KRALJI V SLOV. GOR.;23;;5;2;2022;1;;1;66,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;66,8;58,5; bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
792295;2002;VRHNIKA;VRHNIKA;3240;37;;;1;VRHNIKA;IDRIJSKA CESTA;42;;6;11;1960;1;;;73,9;1/1;;;;;0;;;17 - del stavbe za industrijsko rabo;pritličje;;73,9;73,9; proizvodni in skladiščni prostor;;
808762;964;VELENJE;VELENJE;3586;12;;;1;VELENJE;PREŠERNOVA CESTA;4;;12;2;1960;1;;;56;1/1;;;;;0;;;2 - stanovanje;nadstropje;;56;47,9; bivalni prostor | klet | odprta terasa, balkon, loža;;
812499;2668;GOJŠKA PLANINA;KAMNIK;8;1;;;1;;;;;;13;1955;1;;;46;239/190800;;;;;0;;;27 - hlev;pritličje;;46;46; kmetijski prostor;;
813407;1739;ZGORNJA ŠIŠKA;LJUBLJANA;7025;165;;;1;LJUBLJANA;CELOVŠKA CESTA;178;;165;2;2023;1;;1;89,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;89,8;80,2; bivalni prostor | klet | odprta terasa, balkon, loža;;
808964;2248;TOLMIN;TOLMIN;2;7;;;1;TOLMIN;ZALOG;11;;7;14;1919;1;;;11,5;1/2;;;;;0;;;33 - klet;pritličje;;11,5;11,5; klet;;
809472;1208;DOL;ŠMARJE PRI JELŠAH;194;1;;;1;JAZBINA;JAZBINA;5;;;1;1976;1;;;236,9;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;nadstropje;;236,9;85,9; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
813163;2030;SUHA;ŠKOFJA LOKA;541;10;;;1;ŠKOFJA LOKA;FRANKOVO NASELJE;46;;10;2;1981;1;;;30,6;47/72;;;;;0;;;2 - stanovanje;;;;;-;;
812175;2155;HRAŠE;RADOVLJICA;135;2;;;1;HRAŠE;HRAŠE;21;A;2;2;1976;1;;;113,3;1/1;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;pritličje;;113,3;65,8; bivalni prostor | klet | odprta terasa, balkon, loža | prostor z omejeno uporabo;;
811203;2100;KRANJ;KRANJ;329;210;;;1;;;;;;14;1948;1;;;96,4;1/1;;;;;0;;;34 - shramba, sušilnica, pralnica;nadstropje;;96,4;96,4; shramba, sušilnica, pralnica;;
810531;1410;MIRNA;MIRNA;1568;161;;;1;;;;;;3;2022;1;;1;13,2;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;13,2;13,2; garažni parkirni prostor;;
812002;1739;ZGORNJA ŠIŠKA;LJUBLJANA;1;110;;;1;LJUBLJANA;ULICA BRATOV UČAKAR;118;;110;2;1979;1;;;62,1;1/1;;;;;0;;;2 - stanovanje;nadstropje;;62,1;56,1; bivalni prostor | klet | odprta terasa, balkon, loža;;
811574;1739;ZGORNJA ŠIŠKA;LJUBLJANA;2878;112;;;1;LJUBLJANA;TRG PREKOMORSKIH BRIGAD;8;;112;2;1963;1;;;52,1;1/1;;;;;0;;;2 - stanovanje;nadstropje;;52,1;48,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
812628;1732;ŠTEPANJA VAS;LJUBLJANA;530;150;;;1;LJUBLJANA;JAKČEVA ULICA;25;;150;2;1975;1;;;41,4;1/1;;;;;0;;;2 - stanovanje;nadstropje;;41,4;37,1; bivalni prostor | klet;;
812389;1505;BUŠINJA VAS;METLIKA;91;1;;;1;;;;;;13;1830;1;;;45;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;45;45; kmetijski prostor;;
812346;995;ŠEMPETER V SAVINJSKI DOLINI;ŽALEC;1191;1;;;1;ŠEMPETER V SAVINJ. DOLINI;LEPA ULICA;1;;;1;1990;1;;;181,9;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;181,9;130,2; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
810139;1551;BELČJI VRH;ČRNOMELJ;272;1;;;1;;;;;;13;1900;1;;;60;1/1;;;;;0;;;27 - hlev;pritličje;;60;60; kmetijski prostor;;
812736;1736;BRINJE I;LJUBLJANA;1183;92;;;1;LJUBLJANA;PUHOVA ULICA;1;;12;2;1976;1;;;58,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;58,9;54,4; bivalni prostor | klet | zaprta terasa, balkon, loža;;
809235;452;DOLENA;VIDEM;125;1;;;1;;;;;;13;1990;1;;;80;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;80;80; kmetijski prostor;;
813134;1739;ZGORNJA ŠIŠKA;LJUBLJANA;7025;289;;;1;;;;;;3;2023;1;;1;19,3;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;19,3;19,3; garažni parkirni prostor;;
812561;2606;SEMEDELA;KOPER;6987;382;;;1;KOPER;KVEDROVA CESTA;24;F;;14;2010;1;;;5,6;1/1;;;;;0;;;33 - klet;pritličje;;5,6;5,6; klet;;
812676;2322;RENČE;RENČE-VOGRSKO;1932;1;;;1;;;;;;1;1850;1;;;40,7;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;40,7;38,8; bivalni prostor | odprta terasa, balkon, loža;;
809108;2152;SREDNJA VAS;RADOVLJICA;123;1;;;1;;;;;;13;1960;1;;;30,8;1/1;;;;;0;;;27 - hlev;pritličje;;30,8;30,8; kmetijski prostor;;
812232;1723;VIČ;LJUBLJANA;4460;3;;;1;LJUBLJANA;TRŽAŠKA CESTA;67;;13;2;1903;1;;;52,5;1/1;;;;;0;;;2 - stanovanje;pritličje;;52,5;52,5; bivalni prostor;;
813409;1739;ZGORNJA ŠIŠKA;LJUBLJANA;7025;87;;;1;LJUBLJANA;CELOVŠKA CESTA;178;;87;2;2023;1;;1;62,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;62,8;53,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
811128;1243;VETRNIK;KOZJE;21;1;;;1;;;;;;13;1935;1;;;197;1/1;;;;;0;;;27 - hlev;pritličje;;197;197; kmetijski prostor;;
809293;1894;GODIČ;KAMNIK;227;1;;;1;GODIČ;GODIČ;56;;;1;1776;1;;;72;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;72;55; bivalni prostor | klet;;
811164;760;KORITNO;OPLOTNICA;231;1;;;1;KORITNO;KORITNO;15;;;13;1750;1;;;36;1/1;;;;;0;;;29 - del stavbe za spravilo pridelka;pritličje;;36;36; kmetijski prostor;;
808477;529;JUROVSKI DOL;SVETI JURIJ V SLOVENSKIH GORICAH;455;1;;;1;JUROVSKI DOL;JUROVSKI DOL;115;A;1;2;2022;1;;1;59,4;1/1;;;;;0;;;2 - stanovanje;pritličje;;59,4;59,4; bivalni prostor | shramba, sušilnica, pralnica;;
809468;2100;KRANJ;KRANJ;1892;1;;;1;KRANJ;JENKOVA ULICA;4;;1;2;1800;1;;;71;1/1;;;;;0;;;2 - stanovanje;pritličje;;71;71; bivalni prostor;;
813130;1739;ZGORNJA ŠIŠKA;LJUBLJANA;7025;125;;;1;LJUBLJANA;CELOVŠKA CESTA;178;;125;2;2023;1;;1;63;1/1;;;;;0;;;2 - stanovanje;nadstropje;;63;53,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
812278;2121;KLANEC;KRANJ;857;11;;;1;KRANJ;ULICA RUDIJA PAPEŽA;2;;11;14;1960;1;;;5;1/1;;;;;0;;;33 - klet;klet;;5,2;5,2; klet;;
812634;2626;IZOLA;IZOLA;427;5;;;1;IZOLA;KOPRSKA ULICA;26;;;14;1800;1;;;9,3;1/1;;;;;0;;;33 - klet;pritličje;;9,3;9,3; klet;;
813135;1739;ZGORNJA ŠIŠKA;LJUBLJANA;7025;16;;;1;LJUBLJANA;CELOVŠKA CESTA;176;;16;2;2023;1;;1;27,3;1/1;;;;;0;;;2 - stanovanje;nadstropje;;27,3;22,6; bivalni prostor | klet;;
811070;1123;PLETOVARJE;ŠENTJUR;118;1;;;1;GRUŠCE;GRUŠCE;17;F;;1;1995;1;;;63,8;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;63,8;60,5; bivalni prostor | klet;;
811732;2325;MIREN;MIREN-KOSTANJEVICA;1020;1;;;1;MIREN;MIREN;206;;;1;1920;1;;;76,2;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;76,2;0; nedokončan prostor;;
808786;2636;BEŽIGRAD;LJUBLJANA;1021;7;;;1;LJUBLJANA;KOLARJEVA ULICA;28;;3;2;1964;1;;;49,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;49,8;49,8; bivalni prostor;;
813127;1739;ZGORNJA ŠIŠKA;LJUBLJANA;7025;270;;;1;;;;;;3;2023;1;;1;19,3;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;19,3;19,3; garažni parkirni prostor;;
808818;1540;DOBLIČE;ČRNOMELJ;319;1;;;1;;;;;;13;1940;1;;;13,9;1/1;;;;;0;;;27 - hlev;pritličje;;13,9;13,9; kmetijski prostor;;
809830;920;MOZIRJE;MOZIRJE;529;5;;;1;MOZIRJE;SAVINJSKA CESTA;22;;5;2;1983;1;;;45;1/1;;;;;0;;;2 - stanovanje;nadstropje;;45;41,2; bivalni prostor | klet | odprta terasa, balkon, loža;;
808628;707;HOTINJA VAS;HOČE-SLIVNICA;1072;1;;;1;;;;;;13;1950;1;;;71,3;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;71,3;71,3; kmetijski prostor;;
811983;2122;HUJE;KRANJ;698;1;;;1;;;;;;13;2017;1;;;26;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;;;26;26; kmetijski prostor;;
809967;2631;PORTOROŽ;PIRAN;3328;2;;;1;LUCIJA;ULICA ISTRSKEGA ODREDA;2;;2;2;1974;1;;;93,7;1/1;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;pritličje;;93,7;93,7; bivalni prostor;;
809144;1959;DOMŽALE;DOMŽALE;4991;33;;;1;DOMŽALE;LJUBLJANSKA CESTA;88;;33;2;1982;1;;;33,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;33,9;31,1; bivalni prostor | klet | zaprta terasa, balkon, loža;;
812955;2680;NOVE JARŠE;LJUBLJANA;33;3;;;1;LJUBLJANA;JARŠKA CESTA;71;;3;2;1962;1;;;63,1;1/1;;;;;0;;;2 - stanovanje;;;;;-;;
812499;2668;GOJŠKA PLANINA;KAMNIK;32;1;;;1;;;;;;13;1946;1;;;19,6;239/190800;;;;;0;;;27 - hlev;pritličje;;19,6;19,6; kmetijski prostor;;
811498;764;ZGORNJE GRUŠOVJE;OPLOTNICA;66;1;;;1;;;;;;13;1900;1;;;150;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;150;150; kmetijski prostor;;
812278;2121;KLANEC;KRANJ;857;12;;;1;KRANJ;ULICA RUDIJA PAPEŽA;2;;12;14;1960;1;;;8;1/1;;;;;0;;;33 - klet;klet;;8,8;8,8; klet;;
809618;2639;ZVODNO;CELJE;339;1;;;1;;;;;1;4;1979;1;;;14,5;1/1;;;;;0;;;15 - garaža;pritličje;;14,5;14,5; garaža;;
812894;1255;DRENOVEC;BREŽICE;523;1;;;1;;;;;;13;1999;0;6;;43,5;1/1;;;;;0;;;29 - del stavbe za spravilo pridelka;;;;;-;;
811799;1577;KOČEVJE;KOČEVJE;4418;1;;;1;;;;;;4;1981;1;;;17;1/1;;;;;0;;;15 - garaža;pritličje;;15;15; garaža;;
809222;1501;VINJA VAS;NOVO MESTO;402;1;;;1;VINJA VAS;VINJA VAS;14;;;1;1800;1;;;64,8;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;64,8;64,8; bivalni prostor;;
813069;1726;ŠENTPETER;LJUBLJANA;1401;9;;;1;LJUBLJANA;GRABLOVIČEVA ULICA;20;A;8;2;2023;1;;1;65,3;899/10000;;;;;0;;;2 - stanovanje;nadstropje;;65,3;38,4; bivalni prostor | odprta terasa, balkon, loža;;
813176;964;VELENJE;VELENJE;2776;1;;;1;VELENJE;GREGORČIČEVA CESTA;22;;;1;1953;1;;;249,5;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;;;;;-;;
809543;680;TEZNO;MARIBOR;3826;10;;;1;MARIBOR;ULICA ŠERCERJEVE BRIGADE;5;;10;2;1985;1;;;40;1/1;;;;;0;;;2 - stanovanje;nadstropje;;40;36,4; bivalni prostor | klet | zaprta terasa, balkon, loža;;
809235;452;DOLENA;VIDEM;14;1;;;1;;;;;;13;1963;1;;;143;1/1;;;;;0;;;29 - del stavbe za spravilo pridelka;pritličje;;143;143; kmetijski prostor;;
811498;764;ZGORNJE GRUŠOVJE;OPLOTNICA;199;1;;;1;;;;;;7;1945;1;;;48,5;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;48,5;48,5; kmetijski prostor;;
811217;1463;ZAGRAD;ŠKOCJAN;1922;1;;;1;;;;;;13;1900;1;;;72;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;;;72;72; kmetijski prostor;;
809533;2636;BEŽIGRAD;LJUBLJANA;3871;8;;;1;LJUBLJANA;SAVSKA CESTA;17;;8;2;2005;1;;;58,1;1/1;;;;;0;;;2 - stanovanje;nadstropje;;58,1;47,1; bivalni prostor;;
812524;2122;HUJE;KRANJ;671;89;;;1;KRANJ;ULICA ANGELCE HLEBCE;1;B;89;2;2009;1;;;45;1/1;;;;;0;;;2 - stanovanje;nadstropje;;45;38,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
808441;518;TRIJE KRALJI;BENEDIKT;471;3;;;1;SV. TRIJE KRALJI V SLOV. GOR.;SV. TRIJE KRALJI V SLOV. GOR.;23;;3;2;2022;1;;1;58,3;1/1;;;;;0;;;2 - stanovanje;pritličje;;58,3;58,3; bivalni prostor | shramba, sušilnica, pralnica;;
810342;518;TRIJE KRALJI;BENEDIKT;201;1;;;1;ŠTAJNGROVA;ŠTAJNGROVA;21;;;1;1994;1;;;220,3;1/4;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;klet;;220,3;94,1; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
811886;157;DOLGA VAS PRI LENDAVI;LENDAVA;185;1;;;1;;;;;;13;1954;1;;;81,4;3/8;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;81,4;81,4; kmetijski prostor;;
809321;2606;SEMEDELA;KOPER;966;20;;;1;KOPER;CESTA NA MARKOVEC;13;;20;2;1983;1;;;76,5;1/1;;;;;0;;;2 - stanovanje;nadstropje;;76,5;71,5; bivalni prostor | odprta terasa, balkon, loža;;
808635;585;KRESNICA;ŠENTILJ;214;1;;;1;STARA GORA PRI ŠENTILJU;STARA GORA PRI ŠENTILJU;24;;;1;2002;1;;;184,9;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;klet;;184,9;155,1; bivalni prostor | klet;;
808649;102;MLAJTINCI;MORAVSKE TOPLICE;16;1;;;1;MLAJTINCI;MLAJTINCI;3;;1;1;1941;1;;;69,1;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;nadstropje;;69,1;69,1; bivalni prostor;;
808771;2455;SEŽANA;SEŽANA;2517;7;;;1;SEŽANA;ULICA IVANA ROZMANA;5;;6;2;1974;1;;;36,5;1/1;;;;;0;;;2 - stanovanje;nadstropje;;36,5;31,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
809184;1599;NEMŠKA LOKA;KOČEVJE;63;1;;;1;NEMŠKA LOKA;NEMŠKA LOKA;2;;;1;1996;1;;;298,2;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;298,2;94,6; bivalni prostor | klet | nedokončan prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
812897;955;BEVČE;VELENJE;164;1;;;1;BEVČE;BEVČE;19;B;;2;1986;1;;;825,5;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;;;;;-;;
810135;2605;KOPER;KOPER;921;19;;;1;KOPER;VOJKOVO NABREŽJE;26;;19;2;1962;1;;;85,4;1/1;;;;;0;;;2 - stanovanje;nadstropje;;85,4;68; bivalni prostor | klet | zaprta terasa, balkon, loža;;
812205;678;SPODNJE RADVANJE;MARIBOR;1565;522;;;1;MARIBOR;ULICA STANETA SEVERJA;12;;;14;1980;1;;;164,5;1/1;;;;;0;;;33 - klet;klet;;164,5;164,5; klet;;
811467;658;KOROŠKA VRATA;MARIBOR;1232;1;;;1;;;;;;4;1970;1;;;30;1/1;;;;;0;;;15 - garaža;pritličje;;30;30; garaža;;
813320;2608;ŠMARJE;KOPER;650;1;;;1;;;;;;13;1900;1;;;34,2;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;;;;;-;;
811115;1321;LESKOVEC;KRŠKO;1090;1;;;1;;;;;;13;1920;1;;;42,3;6/20;;;;;0;;;29 - del stavbe za spravilo pridelka;pritličje;;42,3;42,3; kmetijski prostor;;
809295;2328;OPATJE SELO;MIREN-KOSTANJEVICA;608;1;;;1;OPATJE SELO;OPATJE SELO;2;U;;1;2018;1;;;207,7;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;207,7;161,1; bivalni prostor | nedokončan prostor | shramba, sušilnica, pralnica | tehnični prostor;;
809640;779;PEKEL;POLJČANE;623;5;;;1;POLJČANE;BISTRIŠKA CESTA;42;;5;2;1960;1;;;22,5;1/1;;;;;0;;;2 - stanovanje;nadstropje;;22,5;18,9; bivalni prostor | klet;;
808628;707;HOTINJA VAS;HOČE-SLIVNICA;149;1;;;1;HOTINJA VAS;HOTINJSKA CESTA;57;;;1;1950;1;;;63;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;63;57; bivalni prostor | klet | shramba, sušilnica, pralnica;;
811232;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;73;1;;;1;;;;;;13;1950;1;;;41;20/24;;;;;0;;;28 - pomožni kmetijski del stavbe;;;41;41; kmetijski prostor;;
812681;1938;MENGEŠ;MENGEŠ;1774;34;;;1;MENGEŠ;LEVČEVA ULICA;17;;59;2;1988;1;;;51,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;51,9;43,8; bivalni prostor | odprta terasa, balkon, loža;;
812478;984;LETUŠ;BRASLOVČE;1091;9;;;1;;;;;9;2;1959;1;;;76,7;1/1;;;;;0;;;2 - stanovanje;nadstropje;;76,7;61,7; bivalni prostor | odprta terasa, balkon, loža;;
810742;1737;TABOR;LJUBLJANA;122;444;;;1;LJUBLJANA;METELKOVA ULICA;11;;;3;1998;1;;0;12;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12;12; garažni parkirni prostor;;
808592;1545;BEDENJ;ČRNOMELJ;103;1;;;1;;;;;;13;1905;1;;;16;1/2;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;16;16; kmetijski prostor | kmetijski prostor;;
809108;2152;SREDNJA VAS;RADOVLJICA;125;1;;;1;;;;;;15;1960;1;;;16,5;1/1;;;;;0;;;39 - ruševina;pritličje;;16,5;0; ruševina;;
812499;2668;GOJŠKA PLANINA;KAMNIK;27;1;;;1;;;;;;13;1956;1;;;48,2;239/190800;;;;;0;;;27 - hlev;pritličje;;48,2;48,2; kmetijski prostor;;
813401;1725;AJDOVŠČINA;LJUBLJANA;596;169;;;1;;;;;;3;2023;1;;1;13,2;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;13,2;13,2; garažni parkirni prostor;;
810229;149;TURNIŠČE;TURNIŠČE;1132;1;;;1;;;;;;11;1993;1;;0;105;1/1;;;;;0;;;17 - del stavbe za industrijsko rabo;pritličje;;105;105; proizvodni in skladiščni prostor;;
811277;478;PARADIŽ;CIRKULANE;130;1;;;1;PARADIŽ;PARADIŽ;96;;;1;1890;1;;;70,8;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;70,8;56,6; bivalni prostor;;
811548;567;ZGORNJA VELKA;ŠENTILJ;683;8;;;1;ZGORNJA VELKA;ZGORNJA VELKA;41;A;8;2;1966;1;;;49;1/1;;;;;0;;;2 - stanovanje;nadstropje;;49;47,4; bivalni prostor | klet;;
811749;2626;IZOLA;IZOLA;5752;28;;;1;IZOLA;ULICA ELVIRE VATOVEC;4;;28;2;2017;1;;;59,7;1/1;;;;;0;;;2 - stanovanje;nadstropje;;59,7;51,7; bivalni prostor | klet | odprta terasa, balkon, loža;;
809677;1726;ŠENTPETER;LJUBLJANA;203;1;;;1;;;;;;14;1929;1;;;13,5;1/1;;;;;0;;;33 - klet;;;13,5;13,5; klet;;
810333;2630;PIRAN;PIRAN;680;1;;;1;PIRAN;RAZGLED;18;;;1;1969;1;;;292,5;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;292,5;226,9; bivalni prostor | klet | odprta terasa, balkon, loža | zaprta terasa, balkon, loža;;
810052;771;PRETREŽ;SLOVENSKA BISTRICA;96;1;;;1;;;;;;13;1955;1;;;41,6;1/5;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;41,6;41,6; kmetijski prostor;;
